[33m[nodemon] 2.0.21[39m
[33m[nodemon] to restart at any time, enter `rs`[39m
[33m[nodemon] watching path(s): *.*[39m
ENVIANDO 0.8348589227931809 < 0.0001400329636346287
ENVIANDO 0.6032140713295002 < 0.00014011222250165378
ENVIANDO 0.8460380543269277 < 0.00014019148136246162
ENVIANDO 0.8511801488332336 < 0.00014027074021683017
ENVIANDO 0.32898894944011814 < 0.00014035063313588836
ENVIANDO 0.8434811058401253 < 0.0001404302090129983
ENVIANDO 0.5830510959866182 < 0.00014050946784860407
ENVIANDO 0.5034727762958966 < 0.00014058840964259467
ENVIANDO 0.1477817522614744 < 0.00014066798550083082
ENVIANDO 0.1240608370657128 < 0.00014074756135284971
ENVIANDO 0.7046220965957346 < 0.00014082745423371623
ENVIANDO 0.7017722241714894 < 0.00014090671303768065
ENVIANDO 0.939701314704543 < 0.00014098597183553885
ENVIANDO 0.21449344878454157 < 0.00014106586469730953
ENVIANDO 0.22916722149893887 < 0.00014114512348251118
ENVIANDO 0.6845254467310757 < 0.00014122438226138456
ENVIANDO 0.4709230573382648 < 0.00014130395806899454
ENVIANDO 0.45971258082991606 < 0.0001413832168353224
ENVIANDO 0.1756371417274658 < 0.000141462475595322
ENVIANDO 0.30563820498234073 < 0.00014154173434910433
ENVIANDO 0.6910660053277036 < 0.00014162131013151225
ENVIANDO 0.581341792839013 < 0.00014170056887263804
ENVIANDO 0.7745958429015369 < 0.00014177982760743557
ENVIANDO 0.04945354079595754 < 0.00014185876930117303
ENVIANDO 0.5500322493862797 < 0.0001419386620932217
ENVIANDO 0.23010462132204212 < 0.00014201792080914544
ENVIANDO 0.6971218606049954 < 0.00014209717951885192
ENVIANDO 0.1127480958893845 < 0.00014217643822223014
ENVIANDO 0.9909558682784678 < 0.0001422560139541229
ENVIANDO 0.29970391737028246 < 0.0001423355896796874
ENVIANDO 0.6437009674844154 < 0.00014241548243365543
ENVIANDO 0.6245058140177344 < 0.0001424944240772108
ENVIANDO 0.13379324662367753 < 0.00014257431681841126
ENVIANDO 0.9284630195184371 < 0.00014265389251866267
ENVIANDO 0.3128106146973151 < 0.00014273315117796503
ENVIANDO 0.026438085128348554 < 0.00014281209279631835
ENVIANDO 0.667981385166107 < 0.00014289198551220572
ENVIANDO 0.48675999853081375 < 0.0001429712441526343
ENVIANDO 0.36754543033658105 < 0.0001430505027867346
ENVIANDO 0.29122655467468794 < 0.00014312976141461764
ENVIANDO 0.7439696392655633 < 0.00014320933707068217
ENVIANDO 0.5317737445497042 < 0.00014328891272030742
ENVIANDO 0.10958041733093848 < 0.00014336817132931667
ENVIANDO 0.9624087076208843 < 0.00014344742993199766
ENVIANDO 0.6850501621122125 < 0.0001435270055627491
ENVIANDO 0.9299962181449897 < 0.00014360689822146
ENVIANDO 0.2816908403029672 < 0.0001436864738395549
ENVIANDO 0.9818387466098444 < 0.0001437657324169228
ENVIANDO 0.9479298898640827 < 0.00014384530802236117
ENVIANDO 0.8226730653131489 < 0.00014392520065575898
ENVIANDO 0.8082343260054667 < 0.0001440044592142531
ENVIANDO 0.7570414383658022 < 0.00014408340073224224
ENVIANDO 0.6187247714292345 < 0.00014416297631236752
ENVIANDO 0.8287076407864935 < 0.00014424286892034122
ENVIANDO 0.37378395625815863 < 0.00014432212745363326
ENVIANDO 0.6346954302521417 < 0.00014440106894653137
ENVIANDO 0.7493886063397794 < 0.00014448096153552026
ENVIANDO 0.4104010410311272 < 0.00014456022004993851
ENVIANDO 0.06741711847587761 < 0.00014463947855813952
ENVIANDO 0.43569375195449833 < 0.00014471873706001226
ENVIANDO 0.2387348729354979 < 0.0001447983125896224
ENVIANDO 0.22720794786891374 < 0.00014487788811279323
ENVIANDO 0.9274126190523195 < 0.00014495778066359044
ENVIANDO 0.3105673309211856 < 0.00014503703914026111
ENVIANDO 0.6622028404050266 < 0.00014511629761060352
ENVIANDO 0.16439566578413833 < 0.00014519555607472867
ENVIANDO 0.2865183105658946 < 0.00014527481453252555
ENVIANDO 0.5903630202785757 < 0.0001453540729841052
ENVIANDO 0.45461495691152853 < 0.00014543364846308915
ENVIANDO 0.020001041872282466 < 0.00014551290690201224
ENVIANDO 0.2971964168432659 < 0.00014559216533460706
ENVIANDO 0.5167814256859964 < 0.00014567142376098463
ENVIANDO 0.08874224075670378 < 0.00014575068218103393
ENVIANDO 0.159067598296873 < 0.00014582994059486598
ENVIANDO 0.05936863331180309 < 0.00014590919900236976
ENVIANDO 0.05787696380044238 < 0.00014598814037003471
ENVIANDO 0.7668931212698828 < 0.00014606771579861455
ENVIANDO 0.9866770757737893 < 0.0001461472912207551
ENVIANDO 0.5835399244224879 < 0.00014622654960316783
ENVIANDO 0.496073971987256 < 0.0001463058079792523
ENVIANDO 0.9591277977842239 < 0.0001463850663490085
ENVIANDO 0.12223286379083276 < 0.00014646464174594698
ENVIANDO 0.970683344983629 < 0.00014654453416995672
ENVIANDO 0.6323268743368269 < 0.00014662379252083912
ENVIANDO 0.443243880244794 < 0.0001467033678987928
ENVIANDO 0.9179812947276742 < 0.00014678326030381772
ENVIANDO 0.34040460612630397 < 0.0001468625186357153
ENVIANDO 0.23644870549409025 < 0.00014694177696139565
ENVIANDO 0.4987395136617492 < 0.00014702135231403624
ENVIANDO 0.8921398831170995 < 0.00014710124469363706
ENVIANDO 0.3825449916186665 < 0.00014718050300033259
ENVIANDO 0.9964401100801321 < 0.00014725976130081087
ENVIANDO 0.44888054396392074 < 0.00014733933662813836
ENVIANDO 0.06494088348852456 < 0.00014741922898231508
ENVIANDO 0.9435016605989472 < 0.00014749848726380854
ENVIANDO 0.7810326995806269 < 0.00014757774553908476
ENVIANDO 0.8699988018501563 < 0.00014765732084109917
ENVIANDO 0.032166846776626956 < 0.0001477368961367853
ENVIANDO 0.7823941851069984 < 0.00014781615439307672
ENVIANDO 0.11344586195675999 < 0.00014789509561019543
ENVIANDO 0.3083601722918137 < 0.00014797467088700778
ENVIANDO 0.30240167610534274 < 0.00014805456319033627
ENVIANDO 0.3968580244163469 < 0.00014813382142153664
ENVIANDO 0.13454700005961584 < 0.00014821307964640873
ENVIANDO 0.964539014279497 < 0.00014829233786506357
ENVIANDO 0.796455517166146 < 0.00014837159607727912
ENVIANDO 0.11161078587268247 < 0.00014845085428338844
ENVIANDO 0.12887680136280832 < 0.0001485301124831695
ENVIANDO 0.38911895451341505 < 0.00014860968770935568
ENVIANDO 0.25292682827544133 < 0.00014868957996194698
ENVIANDO 0.4389658361953763 < 0.00014876915517558764
ENVIANDO 0.7265719822012766 < 0.0001488484133500556
ENVIANDO 0.9702878231257925 < 0.0001489279885509287
ENVIANDO 0.8093007268801342 < 0.00014900788077820692
ENVIANDO 0.7776942180288489 < 0.0001490871389338011
ENVIANDO 0.8650836745777715 < 0.000149166397083067
ENVIANDO 0.8666990733456199 < 0.00014924565522611566
ENVIANDO 0.9080647122447059 < 0.00014932491336283604
ENVIANDO 0.06763722234182246 < 0.00014940417149333918
ENVIANDO 0.929641852554135 < 0.0001494837466500254
ENVIANDO 0.5512110524323 < 0.000149563004767872
ENVIANDO 0.2715147907745661 < 0.00014964257991190166
ENVIANDO 0.5421818803622389 < 0.00014972215504960307
ENVIANDO 0.593628924670895 < 0.0001498017301809762
ENVIANDO 0.836424445347071 < 0.00014988098827362073
ENVIANDO 0.44280447845173043 < 0.000149960246360048
ENVIANDO 0.771287725407124 < 0.00015003950444014702
ENVIANDO 0.7261824672168344 < 0.00015011844548162845
ENVIANDO 0.8479661520113235 < 0.00015019802058147125
ENVIANDO 0.26317407361789935 < 0.00015027759567498578
ENVIANDO 0.9422599577748152 < 0.00015035748779435032
ENVIANDO 0.72307229575301 < 0.000150436745842919
ENVIANDO 0.7780281971214 < 0.0001505163209174487
ENVIANDO 0.7090333456664388 < 0.00015059589598565015
ENVIANDO 0.5302096554442393 < 0.0001506757880795906
ENVIANDO 0.2537081776171819 < 0.0001507550461029572
ENVIANDO 0.44420668063538793 < 0.00015083430411999554
ENVIANDO 0.1726483243805108 < 0.00015091356213081664
ENVIANDO 0.8106871331332763 < 0.00015099282013542048
ENVIANDO 0.3075708956586827 < 0.0001510723951656523
ENVIANDO 0.9076887860061058 < 0.0001511516531575996
ENVIANDO 0.8539010866000767 < 0.00015123091114321863
ENVIANDO 0.2987560623957357 < 0.00015131080318642187
ENVIANDO 0.37744557403864953 < 0.00015139006115949538
ENVIANDO 0.810018168540954 < 0.00015146931912624062
ENVIANDO 0.04500766306742787 < 0.0001515485770867686
ENVIANDO 0.43592782842520483 < 0.00015162783504096833
ENVIANDO 0.9972534902942358 < 0.00015170709298883978
ENVIANDO 0.41217016863678957 < 0.00015178635093049397
ENVIANDO 0.7458609529986682 < 0.0001518656088658199
ENVIANDO 0.6253737767316412 < 0.00015194518382655176
ENVIANDO 0.7567238655472603 < 0.00015202475878106636
ENVIANDO 0.9776688059039349 < 0.0001521040166975185
ENVIANDO 0.3979715194483462 < 0.00015218327460764236
ENVIANDO 0.853160056171048 < 0.00015226284954317215
ENVIANDO 0.612197892363121 < 0.0001523421074407505
ENVIANDO 0.6332818143115466 < 0.00015242168236351272
ENVIANDO 0.3864050341302223 < 0.00015250094024854555
ENVIANDO 0.17054783336940282 < 0.0001525801981272501
ENVIANDO 0.0562016103093248 < 0.0001526594559997374
ENVIANDO 0.35789650601003054 < 0.00015273903089729757
ENVIANDO 0.9483959261380748 < 0.00015281860578852946
ENVIANDO 0.8741984919727612 < 0.0001528984977048342
ENVIANDO 0.6429621621943369 < 0.00015297775555200843
ENVIANDO 0.8192238411480244 < 0.0001530570133929654
ENVIANDO 0.6764262728610455 < 0.0001531362712275941
ENVIANDO 0.6423921402912582 < 0.00015321552905589453
ENVIANDO 0.014605884856284224 < 0.0001532947868779777
ENVIANDO 0.2601961965312791 < 0.00015337404469373261
ENVIANDO 0.9577954653999838 < 0.00015345330250327027
ENVIANDO 0.5158539058783813 < 0.00015353256030647966
ENVIANDO 0.23986319282722346 < 0.00015361181810336078
ENVIANDO 0.7957332669136337 < 0.00015369107589402464
ENVIANDO 0.7367941487108403 < 0.00015377033367836024
ENVIANDO 0.7946941537567134 < 0.00015384959145647858
ENVIANDO 0.9389298594070903 < 0.0001539294832904048
ENVIANDO 0.9882337785390427 < 0.00015400842402479853
ENVIANDO 0.07701827543161821 < 0.00015408799881511115
ENVIANDO 0.21738002865069195 < 0.00015416789062994152
ENVIANDO 0.45447985096250787 < 0.00015424714837652953
ENVIANDO 0.7021859810859685 < 0.00015432640611678927
ENVIANDO 0.9805300518034474 < 0.00015440566385083176
ENVIANDO 0.6147817176024575 < 0.00015448492157854599
ENVIANDO 0.7793427267559103 < 0.000154564813361735
ENVIANDO 0.3317880696002482 < 0.00015464407107679268
ENVIANDO 0.6096980643459695 < 0.0001547233287856331
ENVIANDO 0.39998181839551017 < 0.00015480258648814527
ENVIANDO 0.13091300239449177 < 0.0001548824782460212
ENVIANDO 0.6335818645693425 < 0.0001549620529666118
ENVIANDO 0.9853495953402063 < 0.00015504131065025017
ENVIANDO 0.8009783714104597 < 0.00015512056832756027
ENVIANDO 0.43739192131721283 < 0.0001552001430292771
ENVIANDO 0.30855213666124204 < 0.00015527940069404167
ENVIANDO 0.42311815048156665 < 0.00015535865835247797
ENVIANDO 0.4918681826807094 < 0.00015543791600469703
ENVIANDO 0.4192123985483396 < 0.00015551780771172474
ENVIANDO 0.3395189346341534 < 0.00015559706535128726
ENVIANDO 0.43697909377615995 < 0.0001556763229845215
ENVIANDO 0.93609617211866 < 0.0001557555806115385
ENVIANDO 0.8273374231976167 < 0.00015583515526274017
ENVIANDO 0.9257663267499556 < 0.00015591472990761357
ENVIANDO 0.18191851006359983 < 0.00015599430454604768
ENVIANDO 0.02263567207797612 < 0.00015607387917826454
ENVIANDO 0.9456301747368463 < 0.00015615281974334927
ENVIANDO 0.5539527507789976 < 0.00015623271139331152
ENVIANDO 0.9147710306376213 < 0.00015631228600643254
ENVIANDO 0.4508259392038114 < 0.0001563915435830454
ENVIANDO 0.47604344813325716 < 0.00015647048412315012
ENVIANDO 0.2515889754805032 < 0.00015655037574757724
ENVIANDO 0.2022382069556523 < 0.00015662963330531632
ENVIANDO 0.2980573474788253 < 0.00015670889085672712
ENVIANDO 0.738735408793916 < 0.00015678846543210057
ENVIANDO 0.25358625582111993 < 0.00015686804000103471
ENVIANDO 0.22639057226843917 < 0.00015694729753357173
ENVIANDO 0.3785483958036788 < 0.00015702655505978047
ENVIANDO 0.34946894665125083 < 0.00015710581257977196
ENVIANDO 0.2846923657494189 < 0.00015718570415357291
ENVIANDO 0.11971059918231863 < 0.00015726496166090786
ENVIANDO 0.0790710758790878 < 0.00015734421916191454
ENVIANDO 0.9303417078654133 < 0.00015742379368666182
ENVIANDO 0.7935837736530125 < 0.00015750305117512298
ENVIANDO 0.10534861682870211 < 0.0001575823086573669
ENVIANDO 0.4575529866601167 < 0.00015766156613328253
ENVIANDO 0.7495273129227611 < 0.00015774114063271671
ENVIANDO 0.8321311621800589 < 0.00015782071512593365
ENVIANDO 0.5891517383080975 < 0.00015790060664255812
ENVIANDO 0.3085647882727618 < 0.00015797986409316067
ENVIANDO 0.9334622876989551 < 0.00015805912153754598
ENVIANDO 0.46797881637097216 < 0.00015813869600544983
ENVIANDO 0.03162057005478669 < 0.00015821795343728962
ENVIANDO 0.20997027032285542 < 0.00015829721086280113
ENVIANDO 0.47105792412102576 < 0.00015837678531160915
ENVIANDO 0.4203975381257612 < 0.00015845604272457514
ENVIANDO 0.8663832912046612 < 0.00015853530013121286
ENVIANDO 0.8399829125794585 < 0.00015861455753163334
ENVIANDO 0.984496946806174 < 0.0001586941319552393
ENVIANDO 0.639784042152467 < 0.00015877370637251698
ENVIANDO 0.6663566778177656 < 0.0001588532807834664
ENVIANDO 0.8733153151391222 < 0.0001589325381586848
ENVIANDO 0.5833470673857106 < 0.00015901179552757494
ENVIANDO 0.4019261804117735 < 0.0001590910528901368
ENVIANDO 0.8731159177666967 < 0.00015917062727588416
ENVIANDO 0.8445895171452964 < 0.00015925020165519221
ENVIANDO 0.44719928027217004 < 0.00015932977602828302
ENVIANDO 0.8574502998038436 < 0.00015940966742433726
ENVIANDO 0.3084055069075975 < 0.0001594889247553688
ENVIANDO 0.3188442908830782 < 0.00015956818208018309
ENVIANDO 0.6535396241274509 < 0.0001596474393986691
ENVIANDO 0.5298843912157973 < 0.00015972669671082684
ENVIANDO 0.8049194733175404 < 0.00015980595401676734
ENVIANDO 0.2079787834510336 < 0.00015988521131637956
ENVIANDO 0.5681158799004349 < 0.00015996446860977453
ENVIANDO 0.3993011426479829 < 0.00016004404292602192
ENVIANDO 0.2997210900983702 < 0.00016012361723583002
ENVIANDO 0.5670169273690591 < 0.00016020350856849053
ENVIANDO 0.9202378047745761 < 0.00016028276583657242
ENVIANDO 0.8400470827216333 < 0.00016036234012750672
ENVIANDO 0.7131961034865266 < 0.0001604422314410714
ENVIANDO 0.0830754585859399 < 0.00016052148869016847
ENVIANDO 0.33712052815415894 < 0.00016060042890420068
ENVIANDO 0.8302064647462097 < 0.0001606803201986695
ENVIANDO 0.5156227355954965 < 0.00016075989445796246
ENVIANDO 0.4465996199937974 < 0.0001608391516819685
ENVIANDO 0.5321181386591181 < 0.00016091840889964626
ENVIANDO 0.5202051993708872 < 0.0001609979831399544
ENVIANDO 0.6888285564561574 < 0.00016107787440278187
ENVIANDO 0.3738931914783148 < 0.00016115744863032244
ENVIANDO 0.7170736009469676 < 0.00016123670582279814
ENVIANDO 0.19970844454149916 < 0.0001613162800377932
ENVIANDO 0.7496130742744294 < 0.00016139617127508554
ENVIANDO 0.9275497653090048 < 0.00016147542844868745
ENVIANDO 0.4242347767864041 < 0.0001615546856159611
ENVIANDO 0.6859301544902652 < 0.00016163457683426863
ENVIANDO 0.4026000071663898 < 0.00016171383398899675
ENVIANDO 0.5186685679050798 < 0.0001617930911373966
ENVIANDO 0.26241214618992603 < 0.00016187234827946817
ENVIANDO 0.10504530233148657 < 0.00016195192244383705
ENVIANDO 0.9850390729896454 < 0.0001620318136303922
ENVIANDO 0.16536233416063473 < 0.00016211107075359
ENVIANDO 0.5538843105125388 < 0.0001621903278704595
ENVIANDO 0.7343840568251392 < 0.00016227021903791883
ENVIANDO 0.5767864216417438 < 0.00016234947614224282
ENVIANDO 0.32075720918853246 < 0.00016242873324023854
ENVIANDO 0.42749627529229195 < 0.00016250799033201702
ENVIANDO 0.27293139449383097 < 0.00016258756444575972
ENVIANDO 0.18792582708793648 < 0.0001626674555815777
ENVIANDO 0.13452474386793156 < 0.00016274671265437135
ENVIANDO 0.40969878180808417 < 0.00016282596972083674
ENVIANDO 0.2577737623057679 < 0.00016290554380937738
ENVIANDO 0.8229163865139777 < 0.00016298511789147874
ENVIANDO 0.388388864803187 < 0.0001630650089954333
ENVIANDO 0.45082005983476425 < 0.00016314426603669663
ENVIANDO 0.1589677597941519 < 0.00016322415712799465
ENVIANDO 0.29435623460482097 < 0.00016330373118478292
ENVIANDO 0.6153228275598528 < 0.00016338298820717245
ENVIANDO 0.735076238842753 < 0.00016346224522323372
ENVIANDO 0.7691054219835116 < 0.00016354181926103717
ENVIANDO 0.8452194485172557 < 0.00016362171032058281
ENVIANDO 0.2574964004727196 < 0.00016370096731777029
ENVIANDO 0.40643154899712486 < 0.00016377990728067005
ENVIANDO 0.601602161248826 < 0.00016385979832111985
ENVIANDO 0.3884422264417715 < 0.00016393937232728195
ENVIANDO 0.05093240201666327 < 0.00016401862929926736
ENVIANDO 0.5819991801486566 < 0.00016409788626503552
ENVIANDO 0.4901994338906308 < 0.0001641774602522128
ENVIANDO 0.17095324502534037 < 0.00016425703423317284
ENVIANDO 0.5968621738538538 < 0.00016433660820769358
ENVIANDO 0.555620460401995 < 0.00016441618217599707
ENVIANDO 0.376143630004949 < 0.00016449543911012388
ENVIANDO 0.2863791767295323 < 0.00016457469603803343
ENVIANDO 0.21638323296456718 < 0.0001646539529596147
ENVIANDO 0.31605293548663993 < 0.00016473320987497875
ENVIANDO 0.7851444107713441 < 0.00016481278381164088
ENVIANDO 0.675130153429516 < 0.00016489235774197475
ENVIANDO 0.3376765485657487 < 0.00016497224869360672
ENVIANDO 0.6181356183277806 < 0.00016505150558365766
ENVIANDO 0.4976466554989809 < 0.00016513107949500672
ENVIANDO 0.7002088213838937 < 0.0001652106534000275
ENVIANDO 0.6536473536110572 < 0.00016529022729872
ENVIANDO 0.6263564472563077 < 0.00016536948416367991
ENVIANDO 0.25416735099239385 < 0.00016544874102220053
ENVIANDO 0.340305890116271 < 0.00016552799787461492
ENVIANDO 0.9628372045465396 < 0.00016560757174799434
ENVIANDO 0.8395538886823515 < 0.0001656871456150455
ENVIANDO 0.1539285220036628 < 0.0001657664024485861
ENVIANDO 0.37963873926973 < 0.0001658459763029807
ENVIANDO 0.8427037680168128 < 0.00016592555015104704
ENVIANDO 0.7466497466362325 < 0.00016600512399289613
ENVIANDO 0.9574988621781018 < 0.00016608438080112364
ENVIANDO 0.5813587749891957 < 0.00016616363760302288
ENVIANDO 0.862171618955921 < 0.00016624289439870488
ENVIANDO 0.3222344043196794 < 0.0001663221511880586
ENVIANDO 0.8224602175290876 < 0.00016640140797119507
ENVIANDO 0.7782451248684075 < 0.00016648066474800327
ENVIANDO 0.5658587838620961 < 0.00016655992151859422
ENVIANDO 0.12004188139001393 < 0.00016663949530981714
ENVIANDO 0.8360777313036472 < 0.00016671875206775155
ENVIANDO 0.3210525040089711 < 0.0001667980088194687
ENVIANDO 0.7205678505382589 < 0.00016687789961877808
ENVIANDO 0.659077198707342 < 0.0001669571563578387
ENVIANDO 0.3400483465575961 < 0.00016703673011753128
ENVIANDO 0.3525529680568307 < 0.00016711662089774482
ENVIANDO 0.9870793754175549 < 0.00016719587761782062
ENVIANDO 0.11121508224657783 < 0.00016727513433167918
ENVIANDO 0.15320066733710513 < 0.00016735439103920946
ENVIANDO 0.5046682855826519 < 0.0001674339647672607
ENVIANDO 0.08606775850241077 < 0.00016751385551583287
ENVIANDO 0.4898811477795275 < 0.00016759311220437834
ENVIANDO 0.8809099844133075 < 0.00016767236888681758
ENVIANDO 0.6724863279447881 < 0.00016775162556281753
ENVIANDO 0.6268447552929666 < 0.00016783088223260023
ENVIANDO 0.6025365099470048 < 0.00016791045592279286
ENVIANDO 0.7434281725843659 < 0.00016798971257991901
ENVIANDO 0.4719149305635888 < 0.00016806896923082792
ENVIANDO 0.17709468853778665 < 0.00016814822587551959
ENVIANDO 0.2532813648256216 < 0.00016822748251388298
ENVIANDO 0.8377691190564771 < 0.0001683067391459181
ENVIANDO 0.09548563457600157 < 0.00016838599577173596
ENVIANDO 0.12784086852477605 < 0.00016846525239122556
ENVIANDO 0.8687695146875525 < 0.00016854482603079202
ENVIANDO 0.27833601534979535 < 0.00016862471669054635
ENVIANDO 0.7702151965535542 < 0.00016870397329116216
ENVIANDO 0.021372858007721263 < 0.0001687832298854497
ENVIANDO 0.06674788205850901 < 0.00016886248647340896
ENVIANDO 0.4370035509085597 < 0.0001689423771078502
ENVIANDO 0.49938201956440875 < 0.00016902163368315293
ENVIANDO 0.6171370213638734 < 0.00016910089025234942
ENVIANDO 0.4123073274526605 < 0.00016917982978892354
ENVIANDO 0.8024645117664189 < 0.00016925972039794068
ENVIANDO 0.41625425891351653 < 0.00016933897694815236
ENVIANDO 0.4897794548952539 < 0.00016941855051821886
ENVIANDO 0.5050185428215379 < 0.0001694981240820681
ENVIANDO 0.9947079432015091 < 0.000169577380613406
ENVIANDO 0.9269610134081585 < 0.0001696566371384156
ENVIANDO 0.15189125623543376 < 0.00016973621068328004
ENVIANDO 0.5562749233929771 < 0.0001698157842218162
ENVIANDO 0.797160076255141 < 0.00016989504072795203
ENVIANDO 0.7420129773927946 < 0.00016997429722775959
ENVIANDO 0.30566886051071807 < 0.0001700535537213499
ENVIANDO 0.4434470544530973 < 0.000170133127234684
ENVIANDO 0.3431619890553059 < 0.00017021238371561775
ENVIANDO 0.28323846257724616 < 0.00017029164019033427
ENVIANDO 0.7438280140935016 < 0.00017037121368468355
ENVIANDO 0.32727869093856676 < 0.00017045078717259354
ENVIANDO 0.051183089950719074 < 0.00017053004362843627
ENVIANDO 0.5733953472681212 < 0.00017060930007795072
ENVIANDO 0.7856963085713973 < 0.00017068855652124792
ENVIANDO 0.68676554604938 < 0.00017076812998395585
ENVIANDO 0.6502283516344363 < 0.00017084738641459651
ENVIANDO 0.41563050628660636 < 0.00017092664283901993
ENVIANDO 0.08892284092210101 < 0.00017100589925711507
ENVIANDO 0.28466024458276196 < 0.0001710854726945099
ENVIANDO 0.17934137022101115 < 0.00017116472910005953
ENVIANDO 0.23473660328032975 < 0.00017124398549928088
ENVIANDO 0.5890960130783871 < 0.00017132324189228498
ENVIANDO 0.0016976197773148627 < 0.0001714024982788498
ENVIANDO 0.4935924899726192 < 0.00017148175465930837
ENVIANDO 0.4124136081093017 < 0.00017156101103332766
ENVIANDO 0.7895420630530177 < 0.00017164058442664665
ENVIANDO 0.2605458354808947 < 0.00017172015781363736
ENVIANDO 0.40836404270979165 < 0.00017179941416878286
ENVIANDO 0.6368332548267834 < 0.0001718786705177111
ENVIANDO 0.22140395041880967 < 0.00017195792686031108
ENVIANDO 0.3311335814342633 < 0.0001720371831966938
ENVIANDO 0.9621512415605722 < 0.00017211643952674827
ENVIANDO 0.3503230787540881 < 0.00017219569585058547
ENVIANDO 0.351917739008732 < 0.0001722749521680944
ENVIANDO 0.12288977056635919 < 0.00017235452550445896
ENVIANDO 0.5180315821171699 < 0.00017243378180942237
ENVIANDO 0.049474718305992704 < 0.00017251303810805751
ENVIANDO 0.2794003261684863 < 0.0001725922944003644
ENVIANDO 0.49265637490720215 < 0.000172671550686454
ENVIANDO 0.9979107114185315 < 0.00017275080696621536
ENVIANDO 0.960580522429975 < 0.00017283038026483233
ENVIANDO 0.9541833395393831 < 0.00017291027058208286
ENVIANDO 0.6178541926318584 < 0.00017298952684297042
ENVIANDO 0.3084522656143178 < 0.0001730687830975297
ENVIANDO 0.22761749224492323 < 0.00017314803934587175
ENVIANDO 0.40200901886001295 < 0.00017322729558788552
ENVIANDO 0.9343530776075031 < 0.00017330686884853286
ENVIANDO 0.37494132954395964 < 0.00017338612507789009
ENVIANDO 0.6795611517627869 < 0.00017346538130103006
ENVIANDO 0.40523977098596875 < 0.0001735446375179528
ENVIANDO 0.3456276143862953 < 0.00017362389372854725
ENVIANDO 0.07067014920478432 < 0.00017370314993281344
ENVIANDO 0.5637411895387456 < 0.00017378240613075135
ENVIANDO 0.7454462333479808 < 0.00017386166232247202
ENVIANDO 0.8639481010311787 < 0.00017394091850797544
ENVIANDO 0.3546278743141764 < 0.00017402017468715059
ENVIANDO 0.036644048295026765 < 0.00017409943085999746
ENVIANDO 0.5381117884116764 < 0.0001741786870266271
ENVIANDO 0.705529714115817 < 0.00017425826021155721
ENVIANDO 0.2250446103293009 < 0.00017433815041467682
ENVIANDO 0.5576998012915262 < 0.00017441740656243265
ENVIANDO 0.14337880347340093 < 0.0001744966627037492
ENVIANDO 0.17332750846701894 < 0.00017457623586347726
ENVIANDO 0.28899803807242685 < 0.00017465580901676603
ENVIANDO 0.5147831320866096 < 0.00017473506513920878
ENVIANDO 0.0687053034305034 < 0.00017481432125543428
ENVIANDO 0.24094375220065012 < 0.0001748935773653315
ENVIANDO 0.09357300205129016 < 0.00017497315049341822
ENVIANDO 0.11133053472831311 < 0.00017505304063947236
ENVIANDO 0.795523137238292 < 0.0001751322967304958
ENVIANDO 0.00549803223013523 < 0.0001752121868638934
ENVIANDO 0.8115168835224811 < 0.0001752914429422603
ENVIANDO 0.0387018654727842 < 0.00017537069901429891
ENVIANDO 0.9624741301869959 < 0.0001754499550801203
ENVIANDO 0.8306753836435679 < 0.0001755288941154287
ENVIANDO 0.7916731724555368 < 0.00017560878421718495
ENVIANDO 0.01770151896228711 < 0.00017568835728831722
ENVIANDO 0.39182885476750773 < 0.00017576761332893653
ENVIANDO 0.3716421424855083 < 0.00017584686936322758
ENVIANDO 0.31629019024953453 < 0.00017592612539130137
ENVIANDO 0.3293049761974194 < 0.0001760053814131579
ENVIANDO 0.45320468427970284 < 0.00017608463742868619
ENVIANDO 0.8899010138574248 < 0.00017616421046184882
ENVIANDO 0.052939963688057645 < 0.00017624378348879421
ENVIANDO 0.258247217283488 < 0.00017632335650941133
ENVIANDO 0.4049220272461005 < 0.0001764032465475518
ENVIANDO 0.743444396137029 < 0.00017648250253154973
ENVIANDO 0.8346136865801956 < 0.0001765617585092194
ENVIANDO 0.641948200612912 < 0.00017664101448067182
ENVIANDO 0.9227774877882979 < 0.00017672027044579597
ENVIANDO 0.9008187870235385 < 0.00017679952640459184
ENVIANDO 0.23879244528995525 < 0.0001768790993810221
ENVIANDO 0.5540922090387872 < 0.00017695867235101304
ENVIANDO 0.14897425046735924 < 0.0001770385623384163
ENVIANDO 0.10211821732797732 < 0.00017711781827201012
ENVIANDO 0.6014958200921185 < 0.00017719707419938668
ENVIANDO 0.32455549425795205 < 0.00017727633012043498
ENVIANDO 0.7352651911051238 < 0.000177355586035155
ENVIANDO 0.8006953167904292 < 0.0001774354759909169
ENVIANDO 0.4239259582274164 < 0.00017751504891660996
ENVIANDO 0.7158444766578733 < 0.0001775943048124562
ENVIANDO 0.9014669940827069 < 0.00017767356070197415
ENVIANDO 0.39992525796463596 < 0.00017775281658527486
ENVIANDO 0.3334656758111971 < 0.0001778320724622473
ENVIANDO 0.8888239640335762 < 0.00017791164535641002
ENVIANDO 0.3462392010052078 < 0.000177991535267763
ENVIANDO 0.1945182731751125 < 0.00017807079112586166
ENVIANDO 0.4484968314506421 < 0.00017815036400103956
ENVIANDO 0.22623771193653575 < 0.00017822961984648167
